 2415.290  27.0 -7.514  0.340
 2415.361  26.1 -7.545  0.284
 2415.398  26.1 -7.437  0.234
 2415.785  26.1 -7.791  0.207
 2415.967  26.1 -7.568  0.284
 2416.051  26.1 -7.797  0.210
 2416.057  26.1 -7.858  0.187
 2416.168  26.1 -7.863  0.190
 2416.214  26.1 -7.558  0.280
 2416.284  26.1 -7.508  0.289
 2416.447  26.1 -7.527  0.284
 2416.559  26.1 -7.553  0.286
 2416.584  26.1 -7.476  0.283
 2416.715  26.1 -7.893  0.246
 2416.719  26.1 -7.859  0.256
 2416.780  26.1 -7.568  0.285
 2416.862  26.1 -7.894  0.247
 2417.115  26.1 -7.924  0.197
 2417.126  26.1 -7.523  0.279
 2417.144  26.1 -7.519  0.293
 2417.508  26.1 -7.804  0.211
 2417.529  26.1 -7.508  0.281
 2417.821  26.1 -7.891  0.236
 2417.827  26.1 -7.851  0.207
 2417.870  26.1 -7.886  0.221
 2417.973  26.1 -7.473  0.278
 2417.991  26.1 -7.532  0.289
 2418.100  26.1 -7.492  0.285
 2418.169  26.1 -7.927  0.211
 2418.222  26.1 -7.569  0.286
 2418.315  26.1 -7.534  0.292
 2418.380  22.0 -7.755  0.373
 2418.437  26.1 -7.527  0.291
 2418.524  26.1 -7.858  0.198
 2418.579  26.1 -7.569  0.281
 2418.666  26.1 -7.547  0.283
 2418.729  26.1 -7.798  0.212
 2418.843  26.1 -7.491  0.282
 2418.845  26.1 -7.431  0.219
 2418.889  26.1 -7.735  0.254
 2419.005  26.1 -7.508  0.289
 2419.142  26.1 -7.566  0.285
 2419.313  28.0 -7.826  0.375
 2419.343  26.1 -7.900  0.226
 2419.458  26.1 -7.412  0.213
 2419.563  26.1 -7.552  0.288
 2419.799  26.1 -7.851  0.207
 2419.805  26.1 -7.444  0.223
 2419.893  26.1 -7.893  0.257
 2419.896  26.1 -7.565  0.285
 2419.990  26.1 -7.523  0.288
 2420.146  26.1 -7.566  0.286
 2420.377  26.1 -7.502  0.284
 2420.408  26.1 -7.807  0.222
 2420.575  26.1 -7.528  0.290
 2420.780  26.1 -7.569  0.285
 2420.792  26.1 -7.514  0.284
 2420.864  26.1 -7.893  0.236
 2420.946  26.1 -7.436  0.227
 2421.040  26.1 -7.534  0.292
 2421.304  22.0 -7.753  0.373
 2421.365  26.1 -7.425  0.222
 2421.761  26.1 -7.425  0.222
 2421.817  26.1 -7.441  0.277
 2421.901  26.1 -7.796  0.197
 2421.917  26.1 -7.892  0.257
 2421.932  26.1 -7.923  0.197
 2421.945  26.1 -7.461  0.283
 2422.226  26.1 -7.540  0.287
 2422.592  26.1 -7.536  0.278
 2422.597  26.1 -7.786  0.229
 2422.651  26.1 -7.563  0.293
 2422.688  26.1 -7.894  0.233
 2422.847  26.1 -7.786  0.228
 2422.929  26.1 -7.887  0.246
 2422.934  26.1 -7.807  0.209
 2422.993  26.1 -7.553  0.291
 2423.210  26.1 -7.894  0.241
 2423.218  26.1 -7.431  0.219
 2423.499  26.1 -7.493  0.285
 2423.512  26.1 -7.548  0.287
 2423.657  26.1 -7.564  0.286
 2423.659  26.1 -7.561  0.289
 2423.688  26.1 -7.801  0.214
 2423.914  26.1 -7.794  0.195
 2424.146  26.1 -7.892  0.249
 2424.205  26.1 -7.554  0.290
 2424.251  22.0 -7.751  0.374
 2424.288  26.1 -7.410  0.210
 2424.392  26.1 -7.900  0.228
 2424.499  26.1 -7.894  0.246
 2424.516  26.1 -7.552  0.292
 2424.571  26.1 -7.892  0.231
 2424.591  26.1 -7.894  0.242
 2424.651  26.1 -7.891  0.255
 2424.662  26.1 -7.545  0.283
 2424.681  26.1 -7.395  0.280
 2424.777  26.1 -7.475  0.278
 2424.932  27.0 -7.564  0.341
 2424.950  26.1 -7.414  0.213
 2425.042  26.1 -7.552  0.286
 2425.362  26.1 -7.927  0.209
 2425.364  26.1 -7.873  0.294
 2425.638  26.1 -7.537  0.281
 2425.687  26.1 -7.873  0.275
 2425.740  26.1 -7.567  0.285
 2425.804  26.1 -7.470  0.285
 2425.911  26.1 -7.800  0.214
 2425.941  26.1 -7.551  0.286
 2426.050  26.1 -7.927  0.209
 2426.077  26.1 -7.443  0.281
 2426.193  26.1 -7.530  0.287
 2426.193  26.1 -7.795  0.207
 2426.435  26.1 -7.889  0.257
 2426.611  26.1 -7.432  0.225
 2426.939  26.1 -7.924  0.197
 2427.056  26.1 -7.499  0.277
 2427.065  26.1 -7.785  0.226
 2427.195  26.1 -7.801  0.212
 2427.200  26.1 -7.529  0.287
 2427.231  26.1 -7.555  0.291
 2427.285  26.1 -7.559  0.285
 2427.533  26.1 -7.522  0.290
 2427.643  26.1 -7.540  0.286
 2427.811  26.1 -7.740  0.259
 2427.968  26.1 -7.541  0.288
 2428.078  26.1 -7.800  0.209
 2428.228  26.1 -7.564  0.285
 2428.293  26.1 -7.894  0.232
 2428.365  26.1 -7.896  0.229
 2428.459  26.1 -7.519  0.285
 2428.525  26.1 -7.412  0.212
 2428.555  26.1 -7.502  0.282
 2428.596  26.1 -7.886  0.221
 2428.634  26.1 -7.373  0.290
 2428.657  21.0 -7.523  0.372
 2428.793  26.1 -7.896  0.235
 2428.799  26.1 -7.893  0.243
 2428.969  26.1 -7.573  0.292
 2429.035  26.1 -7.893  0.243
 2429.155  26.1 -7.563  0.285
 2429.194  21.0 -7.523  0.372
 2429.226  27.0 -7.747  0.374
 2429.387  26.1 -7.887  0.254
 2429.418  26.1 -7.890  0.264
 2429.511  26.1 -7.892  0.256
 2429.730  26.1 -7.927  0.208
 2429.736  26.1 -7.795  0.209
 2429.860  26.1 -7.740  0.258
 2429.861  26.1 -7.514  0.287
 2429.989  26.1 -7.927  0.208
 2430.079  26.1 -7.893  0.257
 2430.154  26.1 -7.927  0.208
 2430.187  26.1 -7.893  0.242
 2430.205  26.1 -7.894  0.241
 2430.390  26.1 -7.540  0.286
 2430.408  26.1 -7.785  0.227
 2430.438  26.1 -7.448  0.230
 2430.659  26.1 -7.785  0.227
 2430.706  26.1 -7.510  0.295
 2430.838  26.1 -7.741  0.254
 2430.864  26.1 -7.857  0.214
 2430.882  26.1 -7.576  0.291
 2430.886  26.1 -7.924  0.196
 2430.993  26.1 -7.703  0.332
 2431.245  26.1 -7.573  0.292
 2431.403  26.1 -7.438  0.218
 2431.479  26.1 -7.532  0.286
 2431.512  26.1 -7.443  0.281
 2431.518  26.1 -7.443  0.222
 2431.815  26.1 -7.564  0.286
 2431.959  26.1 -7.427  0.218
 2432.021  26.1 -7.884  0.264
 2432.033  26.1 -7.503  0.287
 2432.108  26.1 -7.514  0.285
 2432.209  27.0 -7.547  0.340
 2432.262  26.1 -7.891  0.254
 2432.418  26.1 -7.553  0.289
 2432.700  26.1 -7.887  0.246
 2432.705  26.1 -7.924  0.199
 2432.744  26.1 -7.860  0.205
 2432.761  26.1 -7.533  0.291
 2432.794  26.1 -7.796  0.209
 2432.857  26.1 -7.857  0.214
 2432.874  26.1 -7.886  0.242
 2432.893  26.1 -7.741  0.254
 2432.979  26.1 -7.566  0.284
 2433.043  26.1 -7.558  0.284
 2433.411  26.1 -7.540  0.288
 2433.419  26.1 -7.689  0.292
 2433.500  26.1 -7.892  0.232
 2433.572  26.1 -7.882  0.303
 2433.603  26.1 -7.567  0.283
 2433.991  26.1 -7.432  0.219
 2434.059  26.1 -7.466  0.274
 2434.060  26.1 -7.574  0.284
 2434.208  26.1 -7.412  0.212
 2434.239  26.1 -7.564  0.286
 2434.409  26.1 -7.895  0.259
 2434.431  26.1 -7.368  0.281
 2434.621  26.1 -7.571  0.281
 2434.647  26.1 -7.895  0.259
 2434.649  26.1 -7.561  0.285
 2434.730  26.1 -7.887  0.246
 2434.819  26.1 -7.576  0.291
 2434.879  26.1 -7.432  0.218
 2434.904  26.1 -7.887  0.243
 2434.952  26.1 -7.892  0.256
 2434.969  26.1 -7.794  0.194
 2435.000  26.1 -7.565  0.285
 2435.003  26.1 -7.893  0.263
 2435.408  26.1 -7.553  0.293
 2435.518  26.1 -7.433  0.227
 2435.570  26.1 -7.486  0.221
 2435.607  26.1 -7.557  0.289
 2435.816  26.1 -7.894  0.235
 2435.832  26.1 -7.566  0.290
 2435.895  26.1 -7.536  0.287
 2435.999  26.1 -7.439  0.226
 2436.171  26.1 -7.541  0.288
 2436.220  26.1 -7.895  0.234
 2436.471  26.1 -7.497  0.284
 2436.556  26.1 -7.882  0.301
 2436.623  26.1 -7.558  0.284
 2436.657  27.0 -7.534  0.340
 2436.708  26.1 -7.413  0.212
 2436.732  26.1 -7.514  0.289
 2436.996  26.1 -7.892  0.224
 2436.997  26.1 -7.574  0.285
 2437.060  26.1 -7.427  0.218
 2437.105  26.1 -7.576  0.291
 2437.162  26.1 -7.872  0.286
 2437.204  26.1 -7.500  0.285
 2437.214  26.1 -7.790  0.220
 2437.268  26.1 -7.797  0.211
 2437.273  26.1 -7.887  0.258
 2437.335  26.1 -7.554  0.297
 2437.486  26.1 -7.531  0.286
 2437.585  26.1 -7.924  0.199
 2437.653  26.1 -7.577  0.286
 2437.973  26.1 -7.529  0.284
 2438.008  26.1 -7.489  0.279
 2438.048  26.1 -7.900  0.203
 2438.252  26.1 -7.434  0.223
 2438.419  26.1 -7.432  0.217
 2438.631  21.0 -7.523  0.373
 2438.696  26.1 -7.471  0.279
 2438.953  26.1 -7.510  0.296
 2439.008  26.1 -7.537  0.279
 2439.021  26.1 -7.394  0.279
 2439.027  26.1 -7.842  0.211
 2439.038  27.0 -7.526  0.340
 2439.061  26.1 -7.892  0.223
 2439.173  21.0 -7.523  0.373
 2439.302  26.1 -7.896  0.232
 2439.446  26.1 -7.417  0.215
 2439.459  26.1 -7.924  0.199
 2439.596  26.1 -7.887  0.258
 2439.729  26.1 -7.676  0.208
 2439.853  26.1 -7.429  0.219
 2439.870  26.1 -7.573  0.285
 2440.115  26.1 -7.900  0.203
 2440.128  26.1 -7.526  0.285
 2440.204  26.1 -7.536  0.288
 2440.423  26.1 -7.895  0.221
 2440.443  26.1 -7.529  0.284
 2440.586  26.1 -7.789  0.220
 2440.588  26.1 -7.526  0.285
 2440.723  26.1 -7.366  0.288
 2440.901  26.1 -7.433  0.227
 2440.921  26.1 -7.867  0.214
 2440.944  26.1 -7.567  0.285
 2441.023  26.1 -7.533  0.292
 2441.045  26.1 -7.456  0.277
 2441.085  26.1 -7.558  0.289
 2441.130  26.1 -7.546  0.290
 2441.407  26.1 -7.553  0.288
 2441.461  26.1 -7.425  0.223
 2441.555  26.1 -7.872  0.286
 2441.617  26.1 -7.548  0.296
 2441.644  26.1 -7.704  0.315
 2441.967  26.1 -7.566  0.286
 2442.029  26.1 -7.460  0.282
 2442.069  26.1 -7.804  0.211
 2442.132  26.1 -7.455  0.274
 2442.201  26.1 -7.538  0.288
 2442.376  26.1 -7.553  0.286
 2442.402  26.1 -7.539  0.286
 2442.560  26.1 -7.560  0.291
 2442.596  26.1 -7.428  0.219
 2442.622  26.1 -7.916  0.257
 2442.700  26.1 -7.546  0.281
 2442.866  26.1 -7.484  0.218
 2443.009  26.1 -7.484  0.218
 2443.034  26.1 -7.798  0.226
 2443.063  26.1 -7.529  0.284
 2443.549  26.1 -7.473  0.280
 2443.711  26.1 -7.557  0.291
 2443.772  26.1 -7.513  0.288
 2443.835  26.1 -7.573  0.285
 2443.862  26.1 -7.558  0.289
 2443.968  26.1 -7.798  0.226
 2444.280  26.1 -7.575  0.285
 2444.516  26.1 -7.888  0.280
 2444.550  26.1 -7.552  0.294
 2444.723  26.1 -7.392  0.285
 2444.897  26.1 -7.540  0.287
 2444.987  26.1 -7.527  0.285
 2444.988  26.1 -7.429  0.218
 2445.107  26.1 -7.577  0.286
 2445.114  26.1 -7.498  0.290
 2445.380  26.1 -7.429  0.218
 2445.573  26.1 -7.888  0.262
 2445.618  26.1 -7.459  0.283
 2445.702  26.1 -7.537  0.288
 2445.732  26.1 -7.561  0.291
 2445.798  26.1 -7.899  0.236
 2445.904  26.1 -7.413  0.212
 2445.946  26.1 -7.567  0.289
 2446.110  26.1 -7.896  0.222
 2446.116  26.1 -7.440  0.280
 2446.188  26.1 -7.435  0.225
 2446.221  26.1 -7.894  0.224
 2446.305  26.1 -7.490  0.280
 2446.318  26.1 -7.870  0.220
 2446.321  26.1 -7.395  0.283
 2446.409  26.1 -7.576  0.285
 2446.472  26.1 -7.894  0.235
 2446.560  26.1 -7.704  0.315
 2446.735  26.1 -7.539  0.285
 2447.173  26.1 -7.460  0.281
 2447.205  26.1 -7.899  0.236
 2447.255  26.1 -7.432  0.226
 2447.327  26.1 -7.893  0.270
 2447.541  26.1 -7.916  0.256
 2447.567  26.1 -7.893  0.270
 2447.756  26.1 -7.879  0.305
 2448.039  26.1 -7.536  0.286
 2448.085  26.1 -7.466  0.278
 2448.140  26.1 -7.373  0.290
 2448.313  26.1 -7.504  0.287
 2448.375  26.1 -7.456  0.278
 2448.661  26.1 -7.569  0.292
 2448.734  26.1 -7.888  0.277
 2448.756  26.1 -7.569  0.292
 2448.843  26.1 -7.569  0.292
 2448.860  26.1 -7.512  0.284
 2448.912  26.1 -7.526  0.287
 2448.934  26.1 -7.372  0.286
 2449.182  26.1 -7.512  0.289
 2449.184  26.1 -7.793  0.201
 2449.201  26.1 -7.869  0.212
 2449.203  26.1 -7.402  0.283
 2449.238  26.1 -7.539  0.286
 2449.289  26.1 -7.800  0.220
 2449.591  26.1 -7.545  0.294
 2449.729  26.1 -7.807  0.229
 2449.778  26.1 -7.797  0.200
 2449.954  26.1 -7.539  0.286
 2449.965  26.1 -7.898  0.234
 2449.998  26.1 -7.730  0.223
 2450.033  26.1 -7.559  0.286
 2450.138  26.1 -7.575  0.286
 2450.205  26.1 -7.898  0.234
 2450.283  26.1 -7.499  0.278
 2450.291  26.1 -7.529  0.278
 2450.453  26.1 -7.730  0.223
 2450.527  26.1 -7.536  0.288
 2450.530  26.1 -7.498  0.289
 2450.789  26.1 -7.514  0.285
 2450.930  26.1 -7.455  0.273
 2451.100  26.1 -7.809  0.235
 2451.143  26.1 -7.925  0.196
 2451.219  26.1 -7.896  0.235
 2451.259  26.1 -7.805  0.227
 2451.353  26.1 -7.807  0.216
 2451.377  26.1 -7.898  0.232
 2451.475  26.1 -7.417  0.215
 2451.573  26.1 -7.370  0.290
 2451.645  26.1 -7.430  0.216
 2451.783  26.1 -7.554  0.291
 2452.014  26.1 -7.733  0.222
 2452.139  26.1 -7.463  0.276
 2452.202  26.1 -7.500  0.278
 2452.263  26.1 -7.539  0.285
 2452.428  26.1 -7.546  0.280
 2452.429  26.1 -7.691  0.221
 2452.470  26.1 -7.733  0.222
 2452.655  26.1 -7.916  0.257
 2452.703  26.1 -7.435  0.226
 2452.780  26.1 -7.506  0.287
 2452.780  26.1 -7.733  0.222
 2452.879  26.1 -7.512  0.284
 2452.924  26.1 -7.899  0.236
 2452.976  26.1 -7.466  0.277
 2453.156  26.1 -7.562  0.285
 2453.189  26.1 -7.568  0.281
 2453.487  26.1 -7.556  0.292
 2453.576  26.1 -7.561  0.285
 2453.748  26.1 -7.575  0.285
 2453.757  26.1 -7.549  0.282
 2453.799  26.1 -7.894  0.235
 2453.917  26.1 -7.576  0.287
 2453.976  26.1 -7.555  0.295
 2454.120  26.1 -7.494  0.283
 2454.166  26.1 -7.887  0.260
 2454.213  26.1 -7.537  0.279
 2454.579  26.1 -7.884  0.270
 2454.585  26.1 -7.899  0.226
 2455.149  26.1 -7.394  0.281
 2455.249  26.1 -7.434  0.227
 2455.490  26.1 -7.797  0.204
 2455.623  26.1 -7.439  0.227
 2455.623  26.1 -7.554  0.294
 2455.691  26.1 -7.514  0.288
 2455.712  26.1 -7.546  0.281
 2455.736  26.1 -7.565  0.292
 2455.805  26.1 -7.555  0.289
 2455.845  26.1 -7.806  0.213
 2455.900  26.1 -7.559  0.284
 2456.097  26.1 -7.925  0.197
 2456.404  26.1 -7.536  0.286
 2456.646  26.1 -7.884  0.270
 2456.711  26.1 -7.556  0.287
 2456.820  26.1 -7.894  0.223
 2456.927  26.1 -7.466  0.275
 2457.101  26.1 -7.512  0.283
 2457.112  26.1 -7.886  0.228
 2457.186  26.1 -7.549  0.295
 2457.224  26.1 -7.431  0.217
 2457.340  26.1 -7.541  0.282
 2457.452  26.1 -7.460  0.283
 2457.552  26.1 -7.893  0.269
 2457.581  26.1 -7.556  0.299
 2457.726  26.1 -7.872  0.205
 2457.794  26.1 -7.893  0.269
 2458.040  26.1 -7.434  0.226
 2458.259  26.1 -7.864  0.257
 2458.360  26.1 -7.564  0.286
 2458.441  26.1 -7.428  0.223
 2458.539  26.1 -7.440  0.216
 2458.784  26.1 -7.895  0.234
 2458.973  26.1 -7.893  0.270
 2458.975  26.1 -7.555  0.287
 2459.109  26.1 -7.800  0.210
 2459.114  26.1 -7.894  0.230
 2459.183  26.1 -7.810  0.233
 2459.282  26.1 -7.570  0.286
 2459.332  26.1 -7.802  0.207
 2459.345  26.1 -7.540  0.284
 2459.893  26.1 -7.804  0.219
 2460.156  26.1 -7.552  0.294
 2460.440  26.1 -7.551  0.290
 2460.479  26.1 -7.535  0.292
 2460.513  26.1 -7.442  0.222
 2460.645  26.1 -7.883  0.299
 2460.800  27.0 -7.535  0.340
 2461.070  26.1 -7.797  0.201
 2461.272  26.1 -7.567  0.284
 2461.284  26.1 -7.894  0.224
 2461.672  26.1 -7.894  0.235
 2461.862  26.1 -7.896  0.234
 2462.181  26.0 -7.491  0.340
 2462.293  26.1 -7.891  0.276
 2462.320  26.1 -7.547  0.283
 2462.431  26.1 -7.474  0.288
 2462.561  26.1 -7.499  0.283
 2462.647  26.0 -7.503  0.340
 2462.669  21.0 -7.126  0.362
 2462.917  26.1 -7.925  0.207
 2463.282  26.1 -7.894  0.244
 2463.492  26.1 -7.417  0.215
 2463.516  26.1 -7.512  0.288
 2463.719  26.1 -7.562  0.285
 2463.720  26.1 -7.891  0.277
 2463.737  26.1 -7.899  0.226
 2463.738  26.1 -7.792  0.197
 2463.904  26.1 -7.564  0.286
 2464.011  26.1 -7.891  0.269
 2464.224  26.1 -7.555  0.290
 2464.318  26.1 -7.564  0.288
 2464.558  26.1 -7.500  0.278
 2464.694  26.1 -7.377  0.296
 2464.811  26.1 -7.569  0.282
 2464.906  26.1 -7.887  0.290
 2465.103  26.1 -7.700  0.328
 2465.203  26.1 -7.886  0.251
 2465.519  26.1 -7.476  0.283
 2465.628  26.1 -7.538  0.285
 2465.735  26.1 -7.398  0.278
 2465.878  26.1 -7.538  0.288
 2465.913  26.1 -7.889  0.283
 2465.942  26.1 -7.808  0.226
 2466.147  26.1 -7.558  0.287
 2466.392  26.1 -7.553  0.288
 2466.499  26.1 -7.500  0.278
 2466.663  26.1 -7.514  0.285
 2466.673  26.1 -7.891  0.271
 2466.766  26.1 -7.888  0.260
 2466.821  26.1 -7.892  0.262
 2466.869  26.1 -7.741  0.363
 2466.880  26.1 -7.794  0.198
 2466.983  26.1 -7.528  0.290
 2467.028  26.1 -7.549  0.294
 2467.118  26.1 -7.538  0.285
 2467.190  26.1 -7.435  0.226
 2467.325  26.1 -7.534  0.285
 2467.366  26.1 -7.375  0.295
 2467.685  27.0 -7.548  0.341
 2467.722  26.1 -7.389  0.278
 2467.743  26.1 -7.565  0.288
 2468.176  26.1 -7.804  0.230
 2468.188  26.1 -7.887  0.246
 2468.257  26.1 -7.898  0.237
 2468.276  26.1 -7.437  0.224
 2468.300  26.1 -7.894  0.229
 2468.407  21.0 -7.129  0.361
 2468.556  26.1 -7.804  0.217
 2469.025  26.1 -7.929  0.209
 2469.031  26.1 -7.457  0.275
 2469.035  26.1 -7.539  0.288
 2469.120  26.1 -7.929  0.209
 2469.175  26.1 -7.700  0.329
 2469.274  26.1 -7.528  0.291
 2469.372  26.1 -7.901  0.230
 2469.404  26.1 -7.391  0.278
 2469.469  26.1 -7.436  0.219
 2469.499  26.1 -7.514  0.285
 2469.516  26.1 -7.891  0.276
 2469.610  26.1 -7.505  0.286
 2469.715  26.1 -7.574  0.288
 2469.721  26.1 -7.560  0.283
 2469.833  26.1 -7.888  0.259
 2469.917  26.1 -7.565  0.285
 2470.407  26.1 -7.802  0.200
 2470.410  26.1 -7.889  0.283
 2470.485  26.1 -7.537  0.288
 2470.670  26.1 -7.895  0.260
 2470.686  26.1 -7.558  0.284
 2470.765  26.1 -7.858  0.321
 2470.775  26.1 -7.473  0.279
 2470.848  26.1 -7.925  0.206
 2470.879  26.1 -7.538  0.283
 2470.887  26.1 -7.494  0.288
 2470.908  26.1 -7.925  0.206
 2471.243  26.1 -7.399  0.278
 2471.277  26.1 -7.556  0.287
 2471.371  26.1 -7.554  0.294
 2471.374  26.1 -7.883  0.309
 2471.674  26.1 -7.899  0.225
 2472.009  26.1 -7.553  0.289
 2472.063  26.1 -7.796  0.200
 2472.074  26.1 -7.899  0.227
 2472.110  26.1 -7.561  0.291
 2472.113  26.1 -7.540  0.285
 2472.138  26.1 -7.550  0.286
 2472.431  26.1 -7.892  0.261
 2472.513  26.1 -7.900  0.232
 2472.606  26.1 -7.547  0.289
 2472.680  26.1 -7.515  0.287
 2472.856  26.1 -7.433  0.219
 2472.866  26.1 -7.809  0.230
 2472.925  21.0 -7.126  0.362
 2472.968  26.1 -7.695  0.219
 2473.032  26.1 -7.563  0.296
 2473.313  26.1 -7.399  0.285
 2473.323  26.1 -7.886  0.255
 2473.347  26.1 -7.891  0.219
 2473.432  26.1 -7.695  0.219
 2473.454  26.1 -7.701  0.326
 2473.555  26.1 -7.548  0.281
 2473.565  26.1 -7.540  0.286
 2473.595  26.1 -7.557  0.289
 2474.054  26.1 -7.502  0.287
 2474.385  26.1 -7.930  0.206
 2474.393  26.1 -7.548  0.286
 2474.409  26.1 -7.539  0.284
 2474.461  26.1 -7.807  0.230
 2474.520  26.1 -7.558  0.288
 2474.625  26.1 -7.564  0.288
 2474.766  26.1 -7.891  0.269
 2475.069  26.1 -7.561  0.290
 2475.117  26.1 -7.468  0.277
 2475.119  26.1 -7.547  0.283
 2475.195  26.1 -7.538  0.283
 2475.288  26.1 -7.568  0.290
 2475.543  26.1 -7.547  0.282
 2475.844  26.1 -7.529  0.289
 2476.266  26.1 -7.894  0.230
 2476.394  26.1 -7.563  0.285
 2476.674  26.1 -7.562  0.288
 2476.678  26.1 -7.806  0.226
 2476.876  28.0 -7.879  0.369
 2477.126  26.1 -7.809  0.229
 2477.345  26.1 -7.900  0.229
 2477.384  26.1 -7.809  0.229
 2477.501  26.1 -7.809  0.213
 2477.588  26.1 -7.538  0.282
 2477.610  26.1 -7.435  0.217
 2477.722  26.1 -7.418  0.213
 2477.880  26.1 -7.519  0.295
 2477.907  26.1 -7.458  0.277
 2478.114  26.1 -7.873  0.277
 2478.211  26.1 -7.898  0.221
 2478.358  26.1 -7.925  0.207
 2478.451  26.1 -7.899  0.237
 2478.462  26.1 -7.471  0.278
 2478.573  26.1 -7.894  0.259
 2479.025  26.1 -7.901  0.235
 2479.137  24.0 -7.756  0.376
 2479.143  26.1 -7.467  0.276
 2479.216  26.1 -7.444  0.282
 2479.228  26.1 -7.888  0.250
 2479.250  26.1 -7.555  0.285
 2479.296  26.1 -7.891  0.270
 2479.382  26.1 -7.576  0.290
 2479.436  26.1 -7.890  0.215
 2479.646  26.1 -7.563  0.289
 2479.776  26.0 -7.491  0.341
 2479.807  26.1 -7.891  0.231
 2479.853  26.1 -7.462  0.283
 2479.941  26.1 -7.524  0.290
 2480.158  26.1 -7.894  0.247
 2480.363  26.1 -7.508  0.288
 2480.766  26.1 -7.563  0.290
 2480.932  26.1 -7.561  0.284
 2480.951  26.1 -7.552  0.293
 2481.050  26.1 -7.891  0.222
 2481.145  26.1 -7.436  0.223
 2481.191  26.1 -7.542  0.290
 2481.215  26.1 -7.892  0.225
 2481.555  26.1 -7.801  0.196
 2481.575  26.1 -7.879  0.304
 2481.694  26.1 -7.513  0.291
 2482.043  26.1 -7.554  0.289
 2482.118  26.1 -7.899  0.235
 2482.220  26.1 -7.399  0.286
 2482.325  26.1 -7.888  0.249
 2482.504  26.1 -7.535  0.292
 2482.658  26.1 -7.894  0.262
 2482.663  26.1 -7.761  0.213
 2482.868  26.1 -7.563  0.295
 2482.870  26.1 -7.565  0.290
 2482.931  26.1 -7.896  0.237
 2483.189  26.1 -7.513  0.289
 2483.271  26.0 -7.513  0.340
 2483.469  26.1 -7.460  0.279
 2483.593  26.1 -7.471  0.278
 2483.660  26.1 -7.548  0.285
 2483.720  26.1 -7.879  0.305
 2483.908  26.1 -7.471  0.278
 2484.037  26.1 -7.469  0.284
 2484.112  26.1 -7.564  0.287
 2484.201  26.1 -7.806  0.227
 2484.236  26.1 -7.894  0.259
 2484.247  26.1 -7.891  0.220
 2484.373  26.1 -7.811  0.232
 2484.443  26.1 -7.566  0.294
 2484.527  26.1 -7.926  0.211
 2484.572  26.1 -7.890  0.219
 2484.710  26.1 -7.468  0.278
 2484.806  26.1 -7.761  0.213
 2484.858  26.1 -7.532  0.288
 2484.883  26.1 -7.799  0.203
 2485.073  26.1 -7.810  0.232
 2485.078  26.1 -7.524  0.289
 2485.134  26.1 -7.432  0.221
 2485.236  26.1 -7.564  0.289
 2485.508  26.1 -7.571  0.286
 2485.803  26.1 -7.444  0.222
 2486.121  26.1 -7.899  0.247
 2486.195  26.1 -7.434  0.219
 2486.248  26.1 -7.696  0.200
 2486.353  26.1 -7.894  0.243
 2486.379  26.1 -7.558  0.290
 2486.471  26.1 -7.548  0.281
 2486.480  26.1 -7.373  0.293
 2487.106  26.1 -7.551  0.286
 2487.157  26.1 -7.456  0.274
 2487.346  26.1 -7.564  0.286
 2487.532  26.1 -7.565  0.290
 2487.802  26.1 -7.399  0.284
 2487.822  26.1 -7.807  0.211
 2487.850  26.1 -7.553  0.290
 2487.945  26.1 -7.887  0.285
 2487.967  26.1 -7.494  0.288
 2488.002  26.1 -7.565  0.285
 2488.057  26.1 -7.435  0.226
 2488.143  26.0 -7.504  0.340
 2488.161  26.1 -7.463  0.271
 2488.324  26.1 -7.703  0.199
 2488.333  26.1 -7.696  0.201
 2488.748  26.1 -7.562  0.291
 2488.751  26.1 -7.674  0.214
 2488.905  26.1 -7.532  0.284
 2489.061  26.1 -7.463  0.271
 2489.110  26.1 -7.925  0.205
 2489.170  26.1 -7.558  0.288
 2489.235  26.1 -7.555  0.285
 2489.252  26.1 -7.429  0.215
 2489.341  26.1 -7.373  0.289
 2489.484  26.1 -7.899  0.236
 2489.510  26.1 -7.515  0.287
 2489.697  26.1 -7.563  0.288
 2489.730  26.1 -7.803  0.213
 2489.810  26.1 -7.565  0.287
 2489.831  26.1 -7.897  0.235
 2489.846  26.1 -7.799  0.210
 2490.063  26.1 -7.527  0.289
 2490.254  26.1 -7.889  0.277
 2490.292  26.1 -7.511  0.290
 2490.294  26.1 -7.706  0.211
 2490.315  26.1 -7.706  0.211
 2490.413  26.1 -7.702  0.198
 2490.644  26.0 -7.496  0.341
 2490.713  26.1 -7.884  0.270
 2490.722  26.1 -7.677  0.210
 2490.829  26.1 -7.869  0.291
 2490.859  26.1 -7.894  0.246
 2490.903  26.1 -7.501  0.286
 2490.953  26.1 -7.512  0.289
 2491.066  26.1 -7.796  0.194
 2491.132  26.1 -7.550  0.286
 2491.155  26.0 -7.491  0.341
 2491.234  26.1 -7.559  0.289
 2491.305  26.1 -7.877  0.275
 2491.398  26.1 -7.896  0.245
 2491.635  26.1 -7.562  0.291
 2491.701  26.1 -7.805  0.232
 2491.832  26.1 -7.742  0.363
 2491.953  26.1 -7.555  0.285
 2492.335  26.1 -7.541  0.285
 2492.345  26.1 -7.891  0.222
 2492.380  26.1 -7.760  0.248
 2492.572  24.0 -7.607  0.368
 2493.171  26.1 -7.566  0.290
